"utm10","especie"
"PC17","Meles meles"
"PG61","Crocidura russula"
"NF94","Sciurus vulgaris"
"NB59","Mustela putorius"
"PF97","Martes foina"
"PB08","Vulpes vulpes"
"NF61","Sus scrofa"
"ND70","Mustela nivalis"
"PE29","Lutra lutra"
"NC76","Mustela putorius"
"NF34","Lutra lutra"
"NC57","Sus scrofa"
"QF19","Oryctolagus cuniculus"
"QG21","Microtus lusitanicus"
"NF94","Oryctolagus cuniculus"
"PF27","Neomys anomalus"
"NG45","Meles meles"
"PG32","Galemys pyrenaicus"
"PD32","Lepus granatensis"
"NC40","Oryctolagus cuniculus"
"PE66","Canis lupus"
"NE14","Lutra lutra"
"NF28","Sus scrofa"
"NC62","Sus scrofa"
"PB31","Oryctolagus cuniculus"
"ND91","Martes foina"
"PE56","Capreolus capreolus"
"NF73","Felis silvestris"
"PE67","Herpestes ichneumon"
"ND42","Meles meles"
"PE73","Lynx pardinus"
"ND70","Meles meles"
"ND11","Oryctolagus cuniculus"
"NC08","Mus spretus"
"PD48","Cervus elaphus"
"PD36","Sus scrofa"
"PE10","Martes foina"
"NB26","Lutra lutra"
"NB45","Sus scrofa"
"PB00","Meles meles"
"NE51","Talpa occidentalis"
"PG43","Sciurus vulgaris"
"ND95","Vulpes vulpes"
"NB46","Martes foina"
"PE42","Vulpes vulpes"
"ND82","Meles meles"
"ND21","Vulpes vulpes"
"PE56","Meles meles"
"PF75","Martes foina"
"NB95","Sus scrofa"
"NG70","Lepus granatensis"
"PG91","Lepus granatensis"
"NE64","Vulpes vulpes"
"PE60","Sus scrofa"
"PE75","Felis silvestris"
"NF25","Mustela nivalis"
"PF85","Oryctolagus cuniculus"
"NG75","Arvicola sapidus"
"NB49","Herpestes ichneumon"
"NE92","Lutra lutra"
"PB01","Lepus granatensis"
"PE07","Martes martes"
"MD94","Sus scrofa"
"NE13","Vulpes vulpes"
"ND02","Felis silvestris"
"ND62","Lepus granatensis"
"PB04","Herpestes ichneumon"
"PC25","Sus scrofa"
"PF04","Galemys pyrenaicus"
"NE10","Herpestes ichneumon"
"MD87","Talpa occidentalis"
"NC30","Oryctolagus cuniculus"
"NC67","Dama dama"
"PF62","Crocidura russula"
"ND24","Herpestes ichneumon"
"PF58","Meles meles"
"PF61","Capreolus capreolus"
"ND32","Crocidura russula"
"PF00","Lutra lutra"
"PE21","Martes foina"
"NF46","Sus scrofa"
"PC58","Microtus duodecimcostatus"
"PC37","Crocidura russula"
"NB82","Eliomys quercinus"
"MC59","Lepus granatensis"
"NC63","Genetta genetta"
"NB58","Meles meles"
"PD24","Genetta genetta"
"PB01","Genetta genetta"
"PC10","Canis lupus"
"NF43","Oryctolagus cuniculus"
"ND14","Vulpes vulpes"
"PC51","Dama dama"
"ND24","Sus scrofa"
"PC54","Felis silvestris"
"PE50","Genetta genetta"
"QG31","Cervus elaphus"
"NG65","Microtus agrestis"
"PE35","Talpa occidentalis"
"PD02","Lepus granatensis"
"PC29","Martes foina"
"PD17","Lepus granatensis"
"PE16","Talpa occidentalis"
"PG93","Genetta genetta"
"PC47","Suncus etruscus"
"MD72","Lepus granatensis"
"ND24","Cervus elaphus"
"NB59","Genetta genetta"
"PE75","Cervus elaphus"
"PD12","Martes foina"
"PF53","Sus scrofa"
"PB42","Oryctolagus cuniculus"
"ND08","Sus scrofa"
"ND70","Vulpes vulpes"
"PF98","Oryctolagus cuniculus"
"ND57","Lepus granatensis"
"PB05","Crocidura russula"
"PE49","Herpestes ichneumon"
"PD29","Oryctolagus cuniculus"
"PD28","Lepus granatensis"
"PE55","Genetta genetta"
"PD37","Meles meles"
"ND30","Sus scrofa"
"PF76","Canis lupus"
"PD79","Cervus elaphus"
"ND56","Cervus elaphus"
"PD69","Meles meles"
"PE01","Herpestes ichneumon"
"PD00","Vulpes vulpes"
"PF29","Neomys anomalus"
"ND08","Mustela nivalis"
"ND70","Lutra lutra"
"PC52","Dama dama"
"NB49","Meles meles"
"ND95","Oryctolagus cuniculus"
"NB84","Oryctolagus cuniculus"
"PG02","Meles meles"
"PF34","Sus scrofa"
"PG72","Lutra lutra"
"MC97","Meles meles"
"PD25","Dama dama"
"PF40","Lutra lutra"
"MD75","Genetta genetta"
"PC43","Sus scrofa"
"NB48","Herpestes ichneumon"
"PB24","Vulpes vulpes"
"MD81","Genetta genetta"
"NC99","Mustela putorius"
"NB68","Sus scrofa"
"PD23","Microtus duodecimcostatus"
"PE23","Vulpes vulpes"
"NF94","Sus scrofa"
"NC18","Lynx pardinus"
"NB21","Sus scrofa"
"NF37","Sus scrofa"
"PG90","Galemys pyrenaicus"
"NG51","Sus scrofa"
"PE38","Galemys pyrenaicus"
"NE10","Vulpes vulpes"
"PD37","Cervus elaphus"
"PG62","Meles meles"
"NF54","Sus scrofa"
"PC54","Cervus elaphus"
"PC21","Suncus etruscus"
"NG92","Canis lupus"
"NG41","Lepus granatensis"
"NB60","Oryctolagus cuniculus"
"NF38","Galemys pyrenaicus"
"NB50","Vulpes vulpes"
"NF33","Oryctolagus cuniculus"
"PF14","Galemys pyrenaicus"
"PG00","Martes martes"
"ND36","Sus scrofa"
"PG33","Capreolus capreolus"
"NF66","Genetta genetta"
"NC74","Herpestes ichneumon"
"NB11","Felis silvestris"
"PF88","Herpestes ichneumon"
"MD81","Lepus granatensis"
"QF29","Mustela nivalis"
"NB00","Lynx pardinus"
"PB12","Lutra lutra"
"MD73","Vulpes vulpes"
"PC53","Crocidura russula"
"PG41","Lutra lutra"
"PD62","Martes foina"
"NC69","Martes foina"
"PE66","Oryctolagus cuniculus"
"PE15","Sus scrofa"
"PG02","Oryctolagus cuniculus"
"PE32","Meles meles"
"NE72","Genetta genetta"
"NG33","Meles meles"
"PE71","Capreolus capreolus"
"QF29","Oryctolagus cuniculus"
"PG81","Cervus elaphus"
"PF03","Meles meles"
"NB41","Cervus elaphus"
"NF87","Herpestes ichneumon"
"PF07","Meles meles"
"ND45","Microtus lusitanicus"
"PF97","Felis silvestris"
"ND69","Crocidura russula"
"PC13","Dama dama"
"NG73","Martes martes"
"NB53","Oryctolagus cuniculus"
"PB33","Sus scrofa"
"PF84","Genetta genetta"
"PD06","Sus scrofa"
"NE81","Meles meles"
"PC36","Lutra lutra"
"PG30","Genetta genetta"
"NF23","Vulpes vulpes"
"ND90","Lutra lutra"
"PB37","Sus scrofa"
"NE53","Suncus etruscus"
"PG51","Lepus granatensis"
"NC47","Felis silvestris"
"NE15","Sus scrofa"
"MC87","Oryctolagus cuniculus"
"ND51","Microtus duodecimcostatus"
"PF48","Capreolus capreolus"
"PE02","Sus scrofa"
"PF13","Crocidura russula"
"PG30","Sus scrofa"
"NF59","Meles meles"
"NF47","Vulpes vulpes"
"NF60","Sus scrofa"
"PD11","Meles meles"
"PE37","Capreolus capreolus"
"PF29","Oryctolagus cuniculus"
"PE49","Capreolus capreolus"
"NB58","Microtus duodecimcostatus"
"ND26","Dama dama"
"NE77","Martes foina"
"NB82","Crocidura russula"
"NE47","Herpestes ichneumon"
"PD35","Genetta genetta"
"PF98","Herpestes ichneumon"
"MD92","Mustela putorius"
"NB90","Mus musculus"
"PC32","Cervus elaphus"
"ND52","Herpestes ichneumon"
"PE35","Lynx pardinus"
"NG65","Lutra lutra"
"NE69","Arvicola sapidus"
"NB93","Cervus elaphus"
"PF82","Canis lupus"
"NE51","Capreolus capreolus"
"NC76","Felis silvestris"
"PB19","Lutra lutra"
"PF72","Meles meles"
"PF04","Meles meles"
"NG13","Vulpes vulpes"
"ND90","Dama dama"
"PF35","Vulpes vulpes"
"NB14","Arvicola sapidus"
"PE83","Dama dama"
"PE13","Capreolus capreolus"
"PE40","Meles meles"
"NC98","Sus scrofa"
"PE51","Lutra lutra"
"PB09","Sus scrofa"
"PD59","Meles meles"
"PD38","Dama dama"
"NB16","Meles meles"
"NB41","Sus scrofa"
"NF81","Sus scrofa"
"PE75","Arvicola sapidus"
"MD86","Genetta genetta"
"PD03","Sus scrofa"
"PD03","Meles meles"
"NC33","Cervus elaphus"
"NF26","Sus scrofa"
"MD75","Sus scrofa"
"PE32","Sus scrofa"
"NF58","Sus scrofa"
"PB49","Meles meles"
"PD26","Herpestes ichneumon"
"ND82","Lepus granatensis"
"PD01","Sus scrofa"
"PF49","Lutra lutra"
"PE59","Talpa occidentalis"
"PF25","Sus scrofa"
"PG55","Canis lupus"
"PC52","Mustela nivalis"
"PF97","Microtus cabrerae"
"ND47","Meles meles"
"NB14","Lutra lutra"
"NE05","Sciurus vulgaris"
"ND35","Dama dama"
"NE30","Vulpes vulpes"
"NC46","Lepus granatensis"
"PF97","Sus scrofa"
"PD38","Oryctolagus cuniculus"
"PE11","Vulpes vulpes"
"NB11","Genetta genetta"
"NG64","Crocidura russula"
"NG94","Canis lupus"
"NC05","Oryctolagus cuniculus"
"ND40","Talpa occidentalis"
"QF08","Canis lupus"
"ND62","Sus scrofa"
"NF53","Vulpes vulpes"
"ND09","Lepus granatensis"
"PF01","Lutra lutra"
"PE15","Mus spretus"
"PE20","Sciurus vulgaris"
"MD98","Lepus granatensis"
"PE55","Lepus granatensis"
"QF28","Canis lupus"
"PC39","Lutra lutra"
"PG01","Sus scrofa"
"PG33","Galemys pyrenaicus"
"QF29","Sciurus vulgaris"
"PF06","Herpestes ichneumon"
"NF31","Vulpes vulpes"
"NC69","Dama dama"
"NB21","Lutra lutra"
"PE36","Meles meles"
"PE33","Sus scrofa"
"NB63","Cervus elaphus"
"NB18","Lutra lutra"
"PE06","Galemys pyrenaicus"
"PE08","Martes foina"
"PC48","Crocidura russula"
"NE45","Lutra lutra"
"NC25","Mustela putorius"
"PE22","Oryctolagus cuniculus"
"NC34","Vulpes vulpes"
"PE25","Oryctolagus cuniculus"
"PE74","Capreolus capreolus"
"ND94","Vulpes vulpes"
"NG90","Herpestes ichneumon"
"NE44","Martes foina"
"PB20","Vulpes vulpes"
"NB80","Meles meles"
"PF80","Herpestes ichneumon"
"PC41","Meles meles"
"PC31","Meles meles"
"ND39","Oryctolagus cuniculus"
"PC00","Vulpes vulpes"
"PC33","Herpestes ichneumon"
"PG02","Sorex granarius"
"PB26","Cervus elaphus"
"NC89","Talpa occidentalis"
"ND31","Lepus granatensis"
"NE96","Galemys pyrenaicus"
"PE34","Meles meles"
"NF21","Mustela nivalis"
"NB24","Herpestes ichneumon"
"ND66","Herpestes ichneumon"
"PB49","Lutra lutra"
"PC69","Felis silvestris"
"PC28","Herpestes ichneumon"
"ND38","Sus scrofa"
"NC62","Herpestes ichneumon"
"PE29","Oryctolagus cuniculus"
"PF48","Talpa occidentalis"
"PB36","Vulpes vulpes"
"PB04","Vulpes vulpes"
"PC83","Cervus elaphus"
"NF20","Meles meles"
"PF89","Canis lupus"
"NE89","Genetta genetta"
"NB38","Meles meles"
"ND40","Microtus cabrerae"
"PG33","Sus scrofa"
"MD87","Sus scrofa"
"PB25","Meles meles"
"PG52","Neomys anomalus"
"PG40","Herpestes ichneumon"
"PE05","Oryctolagus cuniculus"
"PF40","Canis lupus"
"PG12","Talpa occidentalis"
"NG40","Sus scrofa"
"PD63","Genetta genetta"
"MC69","Sus scrofa"
"NB57","Sus scrofa"
"PF72","Lutra lutra"
"NB76","Arvicola sapidus"
"NC76","Dama dama"
"NE57","Lepus granatensis"
"PD04","Lepus granatensis"
"NF76","Vulpes vulpes"
"PF14","Oryctolagus cuniculus"
"NB88","Lutra lutra"
"NF94","Capreolus capreolus"
"PF23","Capreolus capreolus"
"ND78","Vulpes vulpes"
"NF30","Sorex granarius"
"NF66","Vulpes vulpes"
"ND04","Genetta genetta"
"PE10","Cervus elaphus"
"MD95","Vulpes vulpes"
"PG03","Galemys pyrenaicus"
"PG82","Martes foina"
"PF88","Oryctolagus cuniculus"
"ND92","Meles meles"
"PG84","Sciurus vulgaris"
"PC53","Sus scrofa"
"NF99","Capreolus capreolus"
"PB10","Genetta genetta"
"NC88","Microtus lusitanicus"
"ND42","Cervus elaphus"
"ND90","Sus scrofa"
"NB25","Herpestes ichneumon"
"PG00","Sciurus vulgaris"
"PC22","Vulpes vulpes"
"NB75","Vulpes vulpes"
"PC44","Lutra lutra"
"NB76","Mustela putorius"
"PF23","Sus scrofa"
"PG12","Canis lupus"
"NE17","Sciurus vulgaris"
"NF90","Martes foina"
"NC64","Mustela putorius"
"PD26","Mustela putorius"
"PG21","Sus scrofa"
"PF35","Martes martes"
"NC65","Lepus granatensis"
"PE18","Arvicola sapidus"
"NB24","Felis silvestris"
"PF40","Genetta genetta"
"PF82","Lepus granatensis"
"PG63","Herpestes ichneumon"
"MD96","Herpestes ichneumon"
"PG12","Sciurus vulgaris"
"PF28","Canis lupus"
"PF09","Capreolus capreolus"
"NB47","Sus scrofa"
"PC09","Microtus duodecimcostatus"
"NG10","Vulpes vulpes"
"NB62","Oryctolagus cuniculus"
"PC32","Sus scrofa"
"PF64","Crocidura russula"
"PC32","Mustela nivalis"
"PB31","Mustela nivalis"
"PF30","Herpestes ichneumon"
"NC39","Oryctolagus cuniculus"
"PC10","Oryctolagus cuniculus"
"NE02","Arvicola sapidus"
"NF49","Microtus lusitanicus"
"PC39","Genetta genetta"
"NG91","Oryctolagus cuniculus"
"NF46","Galemys pyrenaicus"
"PB01","Martes foina"
"PE19","Talpa occidentalis"
"PF09","Meles meles"
"NB65","Herpestes ichneumon"
"ND03","Herpestes ichneumon"
"NE68","Lepus granatensis"
"PD45","Arvicola sapidus"
"PD28","Lynx pardinus"
"PG55","Cervus elaphus"
"PF20","Vulpes vulpes"
"NC34","Meles meles"
"NC53","Meles meles"
"NE94","Oryctolagus cuniculus"
"MD84","Talpa occidentalis"
"MD84","Genetta genetta"
"NF71","Genetta genetta"
"NC60","Microtus cabrerae"
"PE42","Martes foina"
"NF60","Herpestes ichneumon"
"PG31","Sciurus vulgaris"
"PF00","Martes foina"
"PF07","Mustela erminea"
"PE67","Lepus granatensis"
"NE65","Martes foina"
"PD01","Herpestes ichneumon"
"NC10","Lutra lutra"
"ND16","Mus musculus"
"NE60","Oryctolagus cuniculus"
"PD07","Martes foina"
"NG94","Galemys pyrenaicus"
"NE44","Capreolus capreolus"
"PF02","Eliomys quercinus"
"PF13","Felis silvestris"
"NG56","Vulpes vulpes"
"NC62","Dama dama"
"PD48","Sus scrofa"
"PE00","Lynx pardinus"
"NB11","Meles meles"
"ND63","Vulpes vulpes"
"NB60","Sus scrofa"
"ND66","Martes foina"
"MD75","Meles meles"
"PF25","Martes foina"
"NF78","Vulpes vulpes"
"NE11","Lepus granatensis"
"PD62","Lepus granatensis"
"NG52","Oryctolagus cuniculus"
"NF50","Lutra lutra"
"NB42","Lutra lutra"
"NE70","Sus scrofa"
"PD51","Meles meles"
"NF89","Genetta genetta"
"NF88","Galemys pyrenaicus"
"PF82","Lutra lutra"
"PE57","Oryctolagus cuniculus"
"PG82","Martes martes"
"QF09","Canis lupus"
"PE15","Talpa occidentalis"
"NC39","Sus scrofa"
"PB49","Felis silvestris"
"PD34","Vulpes vulpes"
"QG31","Capreolus capreolus"
"PD11","Herpestes ichneumon"
"PC48","Sus scrofa"
"MD96","Vulpes vulpes"
"PE19","Sciurus vulgaris"
"PG21","Lepus granatensis"
"PD69","Lutra lutra"
"NG65","Lepus granatensis"
"PE02","Lepus granatensis"
"NB24","Oryctolagus cuniculus"
"MD60","Sus scrofa"
"PE20","Talpa occidentalis"
"NC14","Oryctolagus cuniculus"
"NE33","Lutra lutra"
"PG92","Herpestes ichneumon"
"PD02","Meles meles"
"PG92","Capreolus capreolus"
"PE51","Capreolus capreolus"
"PF46","Sus scrofa"
"NG34","Oryctolagus cuniculus"
"NF92","Canis lupus"
"PE89","Herpestes ichneumon"
"PF29","Meles meles"
"PB03","Meles meles"
"ND13","Microtus lusitanicus"
"NE94","Cervus elaphus"
"NB79","Meles meles"
"PE66","Herpestes ichneumon"
"NC68","Mustela putorius"
"PF13","Lutra lutra"
"PD59","Herpestes ichneumon"
"PF28","Galemys pyrenaicus"
"NG62","Mustela erminea"
"PD26","Cervus elaphus"
"PF69","Mustela nivalis"
"ND20","Oryctolagus cuniculus"
"PB32","Sus scrofa"
"PD36","Mustela nivalis"
"NF59","Genetta genetta"
"PE03","Meles meles"
"NE00","Oryctolagus cuniculus"
"NC35","Felis silvestris"
"NF79","Sorex minutus"
"NB27","Lutra lutra"
"PG10","Talpa occidentalis"
"NF83","Lepus granatensis"
"PF41","Lutra lutra"
"PD50","Martes foina"
"PE49","Lepus granatensis"
"PB04","Felis silvestris"
"NB60","Mus musculus"
"MC88","Apodemus sylvaticus"
"NE76","Meles meles"
"NE40","Lepus granatensis"
"ND31","Lynx pardinus"
"NE92","Cervus elaphus"
"NF30","Oryctolagus cuniculus"
"NG11","Sciurus vulgaris"
"PG10","Sus scrofa"
"PF06","Microtus lusitanicus"
"PC36","Herpestes ichneumon"
"NG45","Martes martes"
"MD97","Mustela nivalis"
"NE67","Herpestes ichneumon"
"MC68","Sciurus vulgaris"
"PE27","Lutra lutra"
"NF74","Martes martes"
"PE49","Lutra lutra"
"PG83","Genetta genetta"
"NE04","Herpestes ichneumon"
"SantaMaria","Mustela putorius"
"NB30","Vulpes vulpes"
"NB45","Herpestes ichneumon"
"NC22","Genetta genetta"
"PF74","Crocidura russula"
"NE43","Herpestes ichneumon"
"Faial","Mustela putorius"
"NB20","Oryctolagus cuniculus"
"NC82","Oryctolagus cuniculus"
"NC38","Talpa occidentalis"
"PE61","Cervus elaphus"
"NB40","Sus scrofa"
"NC27","Genetta genetta"
"NE20","Vulpes vulpes"
"PD46","Martes foina"
"NB67","Sus scrofa"
"NE20","Mustela nivalis"
"PD49","Lepus granatensis"
"PF46","Vulpes vulpes"
"NB41","Meles meles"
"PG22","Capreolus capreolus"
"PD52","Sus scrofa"
"NB49","Lepus granatensis"
"PA09","Vulpes vulpes"
"PD46","Microtus lusitanicus"
"ND88","Lepus granatensis"
"NF72","Meles meles"
"ND19","Herpestes ichneumon"
"PE68","Lutra lutra"
"QG21","Herpestes ichneumon"
"ND06","Herpestes ichneumon"
"NE13","Sciurus vulgaris"
"NB21","Suncus etruscus"
"NG91","Canis lupus"
"PC12","Dama dama"
"PE53","Martes martes"
"NF65","Lutra lutra"
"ND22","Meles meles"
"PG80","Canis lupus"
"ND58","Microtus lusitanicus"
"PE34","Genetta genetta"
"PF83","Herpestes ichneumon"
"NC57","Microtus duodecimcostatus"
"ND51","Lutra lutra"
"ND66","Sus scrofa"
"PD62","Genetta genetta"
"PG01","Galemys pyrenaicus"
"PE40","Genetta genetta"
"NG10","Lutra lutra"
"NG83","Mustela putorius"
"NE64","Lepus granatensis"
"PF14","Capreolus capreolus"
"NB50","Arvicola sapidus"
"ND46","Arvicola sapidus"
"PD08","Lepus granatensis"
"NF25","Rattus norvegicus"
"PD16","Cervus elaphus"
"PE64","Microtus cabrerae"
"NC93","Sus scrofa"
"PG54","Crocidura russula"
"NF51","Lepus granatensis"
"ND58","Martes foina"
"NF33","Vulpes vulpes"
"PC20","Lutra lutra"
"NE13","Sus scrofa"
"PF65","Sus scrofa"
"NE19","Oryctolagus cuniculus"
"NB79","Sus scrofa"
"PD53","Cervus elaphus"
"PD23","Vulpes vulpes"
"PD00","Meles meles"
"PC19","Mustela nivalis"
"PD21","Vulpes vulpes"
"PC00","Genetta genetta"
"PC01","Cervus elaphus"
"PG82","Lutra lutra"
"NB10","Microtus cabrerae"
"PF88","Martes foina"
"ND78","Genetta genetta"
"NF49","Meles meles"
"ND13","Lynx pardinus"
"NF99","Canis lupus"
"NA19","Mustela putorius"
"NF46","Oryctolagus cuniculus"
"NC23","Vulpes vulpes"
"NG93","Oryctolagus cuniculus"
"NF99","Lutra lutra"
"ND20","Dama dama"
"PG32","Canis lupus"
"PB17","Cervus elaphus"
"PE24","Vulpes vulpes"
"NE70","Meles meles"
"NF27","Arvicola sapidus"
"NB44","Sus scrofa"
"PB13","Herpestes ichneumon"
"NF92","Martes martes"
"ND61","Lutra lutra"
"PG10","Meles meles"
"NE72","Sus scrofa"
"NE13","Oryctolagus cuniculus"
"NB41","Lutra lutra"
"PC44","Microtus duodecimcostatus"
"QF17","Canis lupus"
"PB38","Oryctolagus cuniculus"
"NE68","Lutra lutra"
"PG90","Vulpes vulpes"
"PD54","Cervus elaphus"
"NB97","Herpestes ichneumon"
"MD65","Oryctolagus cuniculus"
"PE79","Lepus granatensis"
"NG25","Capreolus capreolus"
"NC77","Suncus etruscus"
"NA19","Herpestes ichneumon"
"MC68","Sus scrofa"
"ND87","Sus scrofa"
"PF27","Microtus agrestis"
"PC26","Vulpes vulpes"
"NF68","Mustela putorius"
"NE12","Herpestes ichneumon"
"PE04","Crocidura russula"
"NF78","Martes foina"
"NE73","Oryctolagus cuniculus"
"NF35","Talpa occidentalis"
"PB39","Herpestes ichneumon"
"NG34","Lepus granatensis"
"NE27","Meles meles"
"PG51","Lutra lutra"
"ND31","Sus scrofa"
"MD86","Crocidura russula"
"ND75","Meles meles"
"NF21","Mustela erminea"
"PB18","Oryctolagus cuniculus"
"PE30","Cervus elaphus"
"ND64","Sciurus vulgaris"
"PB29","Cervus elaphus"
"PF50","Oryctolagus cuniculus"
"NC20","Genetta genetta"
"NC13","Herpestes ichneumon"
"PE51","Meles meles"
"PC42","Cervus elaphus"
"PE70","Sus scrofa"
"NE76","Sus scrofa"
"PD79","Herpestes ichneumon"
"NG74","Sus scrofa"
"PG85","Oryctolagus cuniculus"
"PF37","Canis lupus"
"NB85","Sus scrofa"
"NB84","Lutra lutra"
"PB23","Sus scrofa"
"PE08","Sus scrofa"
"NB99","Eliomys quercinus"
"MD85","Mustela nivalis"
"PC44","Sus scrofa"
"PE72","Crocidura russula"
"NF58","Oryctolagus cuniculus"
"PG52","Canis lupus"
"QF28","Felis silvestris"
"PC14","Dama dama"
"ND56","Herpestes ichneumon"
"PF07","Neomys anomalus"
"PB24","Genetta genetta"
"PB31","Suncus etruscus"
"NB01","Herpestes ichneumon"
"NG81","Canis lupus"
"PE42","Cervus elaphus"
"NF43","Galemys pyrenaicus"
"NF88","Sus scrofa"
"PF27","Arvicola sapidus"
"PE17","Talpa occidentalis"
"PB09","Vulpes vulpes"
"PF42","Mustela nivalis"
"PG71","Canis lupus"
"NF68","Felis silvestris"
"NC50","Sus scrofa"
"NF79","Talpa occidentalis"
"ND99","Meles meles"
"NG41","Capreolus capreolus"
"PC49","Lutra lutra"
"NF63","Galemys pyrenaicus"
"PE27","Capreolus capreolus"
"PD32","Mustela putorius"
"NF95","Crocidura russula"
"PE64","Lutra lutra"
"NG11","Martes martes"
"MC97","Vulpes vulpes"
"NF21","Talpa occidentalis"
"NE10","Meles meles"
"NF86","Lutra lutra"
"PC48","Cervus elaphus"
"NC83","Herpestes ichneumon"
"PF57","Genetta genetta"
"PF76","Vulpes vulpes"
"NB97","Dama dama"
"NB52","Cervus elaphus"
"ND78","Sus scrofa"
"PF96","Genetta genetta"
"PF95","Capreolus capreolus"
"ND13","Sus scrofa"
"QF19","Felis silvestris"
"NE42","Cervus elaphus"
"PD18","Felis silvestris"
"ND06","Crocidura russula"
"NE99","Vulpes vulpes"
"NE64","Lynx pardinus"
"NF66","Capreolus capreolus"
"ND86","Vulpes vulpes"
"NB73","Oryctolagus cuniculus"
"PD70","Sus scrofa"
"PD30","Cervus elaphus"
"NG12","Martes foina"
"ND30","Mustela nivalis"
"PC47","Sus scrofa"
"PG53","Cervus elaphus"
"PE88","Arvicola sapidus"
"PD27","Martes foina"
"PC73","Sus scrofa"
"NB42","Sus scrofa"
"NG23","Lutra lutra"
"NC79","Capreolus capreolus"
"PC03","Lepus granatensis"
"PD44","Herpestes ichneumon"
"PE41","Capreolus capreolus"
"NE85","Capreolus capreolus"
"ND12","Mustela nivalis"
"PF76","Oryctolagus cuniculus"
"PE24","Martes foina"
"NB52","Herpestes ichneumon"
"PG41","Galemys pyrenaicus"
"PC40","Genetta genetta"
"PE30","Oryctolagus cuniculus"
"NB47","Meles meles"
"PD59","Lynx pardinus"
"NF76","Lutra lutra"
"PF46","Sciurus vulgaris"
"NE46","Sciurus vulgaris"
"PF78","Oryctolagus cuniculus"
"NF53","Sus scrofa"
"ND15","Meles meles"
"PG02","Arvicola sapidus"
"NF47","Sus scrofa"
"PF79","Vulpes vulpes"
"NE02","Oryctolagus cuniculus"
"PG83","Meles meles"
"PD41","Sus scrofa"
"PD53","Herpestes ichneumon"
"NF89","Oryctolagus cuniculus"
"ND33","Lepus granatensis"
"NB13","Cervus elaphus"
"PE22","Microtus lusitanicus"
"NF33","Herpestes ichneumon"
"PE75","Lepus granatensis"
"NE14","Vulpes vulpes"
"PF36","Neomys anomalus"
"NF40","Martes martes"
"ND68","Herpestes ichneumon"
"PE04","Herpestes ichneumon"
"PF72","Canis lupus"
"NB19","Genetta genetta"
"PE30","Martes foina"
"NE95","Vulpes vulpes"
"NB92","Lutra lutra"
"PG00","Talpa occidentalis"
"PB27","Felis silvestris"
"ND91","Vulpes vulpes"
"NB13","Herpestes ichneumon"
"PD55","Oryctolagus cuniculus"
"NG51","Lutra lutra"
"PG62","Oryctolagus cuniculus"
"ND26","Lynx pardinus"
"NE33","Meles meles"
"NF63","Talpa occidentalis"
"PF48","Canis lupus"
"PD52","Mustela putorius"
"NC58","Mustela nivalis"
"ND53","Sus scrofa"
"NF52","Oryctolagus cuniculus"
"PF69","Capreolus capreolus"
"NB29","Microtus duodecimcostatus"
"PC83","Capreolus capreolus"
"NF96","Crocidura russula"
"PF15","Herpestes ichneumon"
"NG44","Sus scrofa"
"PA19","Crocidura russula"
"PG01","Lutra lutra"
"MC78","Sciurus vulgaris"
"PF18","Eliomys quercinus"
"NE58","Lepus granatensis"
"PB48","Lepus granatensis"
"PF23","Herpestes ichneumon"
"NF75","Oryctolagus cuniculus"
"PG30","Lepus granatensis"
"NE45","Microtus agrestis"
"NB42","Martes foina"
"NB76","Herpestes ichneumon"
"NB50","Oryctolagus cuniculus"
"PF51","Herpestes ichneumon"
"NB50","Rattus rattus"
"NB86","Sus scrofa"
"PC20","Vulpes vulpes"
"PC21","Crocidura russula"
"PF97","Meles meles"
"PE21","Lutra lutra"
"ND71","Meles meles"
"ND40","Mustela nivalis"
"PD34","Talpa occidentalis"
"NF76","Meles meles"
"PD01","Oryctolagus cuniculus"
"MC78","Talpa occidentalis"
"PD10","Dama dama"
"PE79","Lutra lutra"
"NG41","Sus scrofa"
"PE44","Meles meles"
"NF71","Talpa occidentalis"
"NE72","Capreolus capreolus"
