"utm10","especie"
"PC23","Lutra lutra"
"PF37","Neovison vison"
"NE55","Lutra lutra"
"MD80","Vulpes vulpes"
"ND11","Herpestes ichneumon"
"MC86","Lutra lutra"
"MC97","Lutra lutra"
"MC99","Lutra lutra"
"MD60","Lutra lutra"
"MD62","Lutra lutra"
"MD63","Lutra lutra"
"MD65","Lutra lutra"
"MD70","Lutra lutra"
"MD72","Lutra lutra"
"MD73","Lutra lutra"
"MD74","Lutra lutra"
"MD75","Lutra lutra"
"MD76","Lutra lutra"
"MD80","Lutra lutra"
"MD81","Lutra lutra"
"MD82","Lutra lutra"
"MD83","Lutra lutra"
"MD84","Lutra lutra"
"MD85","Lutra lutra"
"MD90","Lutra lutra"
"MD91","Lutra lutra"
"MD92","Lutra lutra"
"MD93","Lutra lutra"
"MD94","Lutra lutra"
"ND05","Lutra lutra"
"ND07","Lutra lutra"
"ND14","Lutra lutra"
"ND15","Lutra lutra"
"ND16","Lutra lutra"
"MD95","Lutra lutra"
"MD96","Lutra lutra"
"MD97","Lutra lutra"
"MD98","Lutra lutra"
"MD99","Lutra lutra"
"NB28","Lutra lutra"
"NC08","Lutra lutra"
"NC23","Lutra lutra"
"NC30","Lutra lutra"
"ND08","Lutra lutra"
"ND13","Lutra lutra"
"ND23","Lutra lutra"
"ND82","Lutra lutra"
"PD02","Lutra lutra"
"PD03","Lutra lutra"
"PD12","Lutra lutra"
"PD13","Lutra lutra"
"PD31","Lutra lutra"
"PD41","Lutra lutra"
"PD42","Lutra lutra"
"PD43","Lutra lutra"
"PD51","Lutra lutra"
"PD53","Lutra lutra"
"PD61","Lutra lutra"
"PD62","Lutra lutra"
"PD72","Lutra lutra"
"PD21","Lutra lutra"
"PD22","Lutra lutra"
"PD23","Lutra lutra"
"PD32","Lutra lutra"
"PD33","Lutra lutra"
"ND85","Lutra lutra"
"ND93","Lutra lutra"
"ND94","Lutra lutra"
"ND95","Lutra lutra"
"PD04","Lutra lutra"
"PD05","Lutra lutra"
"ND76","Lutra lutra"
"ND77","Lutra lutra"
"ND86","Lutra lutra"
"ND87","Lutra lutra"
"ND98","Lutra lutra"
"PD34","Lutra lutra"
"PD35","Lutra lutra"
"PD44","Lutra lutra"
"PD45","Lutra lutra"
"PD54","Lutra lutra"
"PD16","Lutra lutra"
"PD26","Lutra lutra"
"PD36","Lutra lutra"
"PD37","Lutra lutra"
"PD63","Lutra lutra"
"PD06","Lutra lutra"
"PD07","Lutra lutra"
"PD11","Lutra lutra"
"PD17","Lutra lutra"
"PD18","Lutra lutra"
"PD20","Lutra lutra"
"PD27","Lutra lutra"
"PD28","Lutra lutra"
"PD30","Lutra lutra"
"PD40","Lutra lutra"
"PD50","Lutra lutra"
"ND88","Lutra lutra"
"ND91","Lutra lutra"
"NE00","Lutra lutra"
"PD14","Lutra lutra"
"PD15","Lutra lutra"
"PD24","Lutra lutra"
"PD46","Lutra lutra"
"NB68","Lutra lutra"
"NB69","Lutra lutra"
"NB77","Lutra lutra"
"NB78","Lutra lutra"
"NC06","Lutra lutra"
"NC72","Lutra lutra"
"NB48","Lutra lutra"
"NB57","Lutra lutra"
"NB58","Lutra lutra"
"NB59","Lutra lutra"
"NB66","Lutra lutra"
"NB79","Lutra lutra"
"NC85","Lutra lutra"
"NC95","Lutra lutra"
"ND04","Lutra lutra"
"PC04","Lutra lutra"
"PD01","Lutra lutra"
"NC40","Lutra lutra"
"NC56","Lutra lutra"
"NC66","Lutra lutra"
"NC67","Lutra lutra"
"NC70","Lutra lutra"
"NC75","Lutra lutra"
"NC76","Lutra lutra"
"NC33","Lutra lutra"
"NC52","Lutra lutra"
"NC73","Lutra lutra"
"NC74","Lutra lutra"
"NC83","Lutra lutra"
"NB39","Lutra lutra"
"NB47","Lutra lutra"
"NC31","Lutra lutra"
"NC41","Lutra lutra"
"NC62","Lutra lutra"
"NC18","Lutra lutra"
"NC24","Lutra lutra"
"NC53","Lutra lutra"
"NC34","Lutra lutra"
"PC59","Meles meles"
"PC58","Vulpes vulpes"
"PC59","Martes foina"
"PB28","Genetta genetta"
"PC41","Vulpes vulpes"
"PC41","Herpestes ichneumon"
"PC41","Felis silvestris"
"PC41","Genetta genetta"
"PC40","Vulpes vulpes"
"PB06","Mustela putorius"
"PB07","Martes foina"
"PB06","Genetta genetta"
"NB63","Genetta genetta"
"NB63","Herpestes ichneumon"
"NB73","Herpestes ichneumon"
"NB64","Herpestes ichneumon"
"NB64","Mustela putorius"
"NB82","Herpestes ichneumon"
"NB82","Genetta genetta"
"PC72","Herpestes ichneumon"
"PC73","Genetta genetta"
"PC72","Genetta genetta"
"PC72","Felis silvestris"
"NB92","Herpestes ichneumon"
"NB92","Martes foina"
"NB82","Martes foina"
"NB92","Genetta genetta"
"NB82","Vulpes vulpes"
"PB28","Crocidura russula"
"PB28","Oryctolagus cuniculus"
"PB28","Mus spretus"
"PB28","Apodemus sylvaticus"
"PC40","Apodemus sylvaticus"
"PC40","Mus spretus"
"NB81","Herpestes ichneumon"
"NB81","Vulpes vulpes"
"NB81","Martes foina"
"NB81","Meles meles"
"NB81","Genetta genetta"
"NB81","Lutra lutra"
"NB80","Martes foina"
"NB81","Mustela nivalis"
"NB81","Sus scrofa"
"NB82","Sus scrofa"
"NB80","Talpa occidentalis"
"NB82","Erinaceus europaeus"
"NB80","Oryctolagus cuniculus"
"NB81","Apodemus sylvaticus"
"NB80","Rattus rattus"
"NB80","Mus spretus"
"NB82","Mus spretus"
"MD91","Meles meles"
"PC39","Dama dama"
"MD91","Sus scrofa"
"MD91","Erinaceus europaeus"
"MD91","Oryctolagus cuniculus"
"PC14","Oryctolagus cuniculus"
"NC38","Cervus elaphus"
"NC38","Sus scrofa"
"PC39","Cervus elaphus"
"PC39","Sus scrofa"
"NC36","Sus scrofa"
"NC37","Sus scrofa"
"ND03","Dama dama"
"ND03","Cervus elaphus"
"MD81","Erinaceus europaeus"
"MD73","Erinaceus europaeus"
"PC01","Lepus granatensis"
"ND13","Oryctolagus cuniculus"
"NC36","Lepus granatensis"
"NC37","Oryctolagus cuniculus"
"PC14","Lepus granatensis"
"MC95","Oryctolagus cuniculus"
NA,"Oryctolagus cuniculus"
"PortoSanto","Oryctolagus cuniculus"
"Desertas","Oryctolagus cuniculus"
"Desertas","Mus musculus"
"MD85","Meles meles"
"NC19","Crocidura russula"
"NC29","Crocidura russula"
"MD85","Talpa occidentalis"
"MD85","Oryctolagus cuniculus"
"NC29","Apodemus sylvaticus"
"NC11","Arvicola sapidus"
"MD85","Sciurus vulgaris"
"NB16","Mustela nivalis"
"NC20","Crocidura russula"
"NB16","Crocidura russula"
"NC20","Mus spretus"
"NC20","Rattus rattus"
"NB19","Rattus rattus"
"NB19","Mus spretus"
"NB29","Rattus rattus"
"NC10","Mus spretus"
"NC10","Arvicola sapidus"
"NC10","Rattus rattus"
"NB16","Mus spretus"
"NB16","Rattus rattus"
"NF34","Vulpes vulpes"
"MC69","Herpestes ichneumon"
"PC72","Sus scrofa"
"NC19","Dama dama"
"NF34","Erinaceus europaeus"
"MD93","Talpa occidentalis"
"MD93","Crocidura russula"
"MD93","Mus musculus"
"MD93","Rattus norvegicus"
"PF07","Sciurus vulgaris"
"ME90","Sciurus vulgaris"
"NE59","Sciurus vulgaris"
"NF64","Sciurus vulgaris"
"ND27","Sciurus vulgaris"
"ND08","Sciurus vulgaris"
"NF34","Sciurus vulgaris"
"ND48","Sciurus vulgaris"
"NF44","Sciurus vulgaris"
"PC28","Sciurus vulgaris"
"MD96","Sciurus vulgaris"
"ND45","Sciurus vulgaris"
"ND66","Sciurus vulgaris"
"ND98","Sciurus vulgaris"
"NF66","Sciurus vulgaris"
"ND71","Sciurus vulgaris"
"NF75","Sciurus vulgaris"
"NF51","Sciurus vulgaris"
"NF96","Sciurus vulgaris"
"NE93","Sciurus vulgaris"
"NE15","Sciurus vulgaris"
"NE49","Sciurus vulgaris"
"ND38","Sciurus vulgaris"
"NE89","Sciurus vulgaris"
"NF63","Sciurus vulgaris"
"MD73","Sciurus vulgaris"
"PE54","Sciurus vulgaris"
"NF41","Sciurus vulgaris"
"NF76","Sciurus vulgaris"
"NF35","Sciurus vulgaris"
"NF80","Sciurus vulgaris"
"NG44","Sciurus vulgaris"
"NF95","Sciurus vulgaris"
"ND09","Sciurus vulgaris"
"NF19","Sciurus vulgaris"
"NF43","Sciurus vulgaris"
"ND49","Sciurus vulgaris"
"NE85","Sciurus vulgaris"
"PF05","Sciurus vulgaris"
"ND77","Sciurus vulgaris"
"PE06","Sciurus vulgaris"
"NE00","Sciurus vulgaris"
"NF42","Sciurus vulgaris"
"NE24","Sciurus vulgaris"
"NE27","Sciurus vulgaris"
"NF92","Sciurus vulgaris"
"PF40","Sciurus vulgaris"
"ND46","Sciurus vulgaris"
"ND79","Sciurus vulgaris"
"PE46","Sciurus vulgaris"
"ND56","Sciurus vulgaris"
"ND78","Sciurus vulgaris"
"PD35","Sciurus vulgaris"
"PE17","Sciurus vulgaris"
"ND58","Sciurus vulgaris"
"PE09","Sciurus vulgaris"
"NE67","Sciurus vulgaris"
"NE39","Sciurus vulgaris"
"ND37","Sciurus vulgaris"
"ND06","Sciurus vulgaris"
"PE25","Sciurus vulgaris"
"PE16","Sciurus vulgaris"
"PE35","Sciurus vulgaris"
"NE79","Sciurus vulgaris"
"NE86","Sciurus vulgaris"
"NE34","Sciurus vulgaris"
"PF20","Sciurus vulgaris"
"ND97","Sciurus vulgaris"
"PF84","Sciurus vulgaris"
"NE02","Sciurus vulgaris"
"NE44","Sciurus vulgaris"
"NE97","Sciurus vulgaris"
"NE60","Sciurus vulgaris"
"MC69","Sciurus vulgaris"
"PE10","Sciurus vulgaris"
"NF22","Sciurus vulgaris"
"NF68","Sciurus vulgaris"
"ND57","Sciurus vulgaris"
"NE20","Sciurus vulgaris"
"NF47","Sciurus vulgaris"
"NG40","Sciurus vulgaris"
"NF49","Sciurus vulgaris"
"NG80","Sciurus vulgaris"
"NG33","Sciurus vulgaris"
"ND39","Sciurus vulgaris"
"ND53","Sciurus vulgaris"
"PD09","Sciurus vulgaris"
"NF23","Sciurus vulgaris"
"ND82","Sciurus vulgaris"
"NF45","Sciurus vulgaris"
"ND61","Sciurus vulgaris"
"NF54","Sciurus vulgaris"
"NF59","Sciurus vulgaris"
"MD84","Sciurus vulgaris"
"ND04","Sciurus vulgaris"
"PC24","Crocidura russula"
"PC46","Erinaceus europaeus"
"PC72","Erinaceus europaeus"
"NB94","Erinaceus europaeus"
"PC52","Erinaceus europaeus"
"PD44","Crocidura russula"
"PD44","Erinaceus europaeus"
"PD53","Erinaceus europaeus"
"PD63","Erinaceus europaeus"
"PB04","Crocidura russula"
"PB04","Erinaceus europaeus"
"NB93","Erinaceus europaeus"
"PB15","Erinaceus europaeus"
"PB24","Erinaceus europaeus"
"PB25","Erinaceus europaeus"
"PC37","Erinaceus europaeus"
"PC37","Talpa occidentalis"
"PC42","Crocidura russula"
"PC42","Erinaceus europaeus"
"PC44","Crocidura russula"
"PC44","Erinaceus europaeus"
"PC45","Erinaceus europaeus"
"PC47","Erinaceus europaeus"
"PC11","Erinaceus europaeus"
"PC24","Erinaceus europaeus"
"PC38","Erinaceus europaeus"
"PC48","Erinaceus europaeus"
"PC48","Talpa occidentalis"
"ND91","Erinaceus europaeus"
"ND57","Erinaceus europaeus"
"ND56","Erinaceus europaeus"
"NC68","Erinaceus europaeus"
"ND80","Erinaceus europaeus"
"NC52","Erinaceus europaeus"
"NC96","Erinaceus europaeus"
"PC05","Erinaceus europaeus"
"PC36","Erinaceus europaeus"
"NC97","Erinaceus europaeus"
"PC35","Erinaceus europaeus"
"NC57","Erinaceus europaeus"
"ND71","Erinaceus europaeus"
"PC19","Erinaceus europaeus"
"NC22","Erinaceus europaeus"
"ND61","Erinaceus europaeus"
"ND70","Erinaceus europaeus"
"NB57","Erinaceus europaeus"
"ND20","Erinaceus europaeus"
"NC72","Erinaceus europaeus"
"PB29","Erinaceus europaeus"
"PC14","Erinaceus europaeus"
"NB78","Erinaceus europaeus"
"PB03","Erinaceus europaeus"
"PC59","Erinaceus europaeus"
"NC69","Erinaceus europaeus"
"PD06","Erinaceus europaeus"
"NB99","Erinaceus europaeus"
"NB12","Erinaceus europaeus"
"NB87","Erinaceus europaeus"
"PC08","Erinaceus europaeus"
"PD20","Erinaceus europaeus"
"NB25","Erinaceus europaeus"
"NC47","Erinaceus europaeus"
"PD31","Erinaceus europaeus"
"PD32","Erinaceus europaeus"
"PC27","Erinaceus europaeus"
"PC17","Erinaceus europaeus"
"PC07","Erinaceus europaeus"
"PC28","Erinaceus europaeus"
"PD33","Erinaceus europaeus"
"PD34","Erinaceus europaeus"
"NB31","Erinaceus europaeus"
"NB70","Erinaceus europaeus"
"PC53","Erinaceus europaeus"
"PD21","Erinaceus europaeus"
"NB53","Erinaceus europaeus"
"NC82","Erinaceus europaeus"
"NB71","Erinaceus europaeus"
"PB39","Erinaceus europaeus"
"NC21","Erinaceus europaeus"
"PB11","Erinaceus europaeus"
"NC28","Erinaceus europaeus"
"NC50","Erinaceus europaeus"
"NC17","Erinaceus europaeus"
"NC44","Erinaceus europaeus"
"PB07","Erinaceus europaeus"
"PB08","Erinaceus europaeus"
"NC59","Erinaceus europaeus"
"ND50","Erinaceus europaeus"
"NC07","Erinaceus europaeus"
"ND32","Erinaceus europaeus"
"ND23","Erinaceus europaeus"
"ND30","Erinaceus europaeus"
"NB77","Erinaceus europaeus"
"NC35","Erinaceus europaeus"
"NB58","Erinaceus europaeus"
"PC24","Oryctolagus cuniculus"
"PC46","Lepus granatensis"
"PC46","Oryctolagus cuniculus"
"PC62","Oryctolagus cuniculus"
"PC62","Lepus granatensis"
"PD35","Lepus granatensis"
"PD35","Oryctolagus cuniculus"
"PC72","Lepus granatensis"
"PC33","Lepus granatensis"
"PC33","Oryctolagus cuniculus"
"NB94","Lepus granatensis"
"NB94","Oryctolagus cuniculus"
"PD44","Lepus granatensis"
"PD44","Oryctolagus cuniculus"
"PD53","Lepus granatensis"
"PD53","Oryctolagus cuniculus"
"PD63","Lepus granatensis"
"PD63","Oryctolagus cuniculus"
"PB04","Lepus granatensis"
"PB04","Oryctolagus cuniculus"
"PB25","Oryctolagus cuniculus"
"PC37","Lepus granatensis"
"PC37","Oryctolagus cuniculus"
"PC47","Lepus granatensis"
"PC47","Oryctolagus cuniculus"
"PC48","Oryctolagus cuniculus"
"ND55","Oryctolagus cuniculus"
"ND55","Lepus granatensis"
"ND56","Oryctolagus cuniculus"
"ND56","Lepus granatensis"
"PC34","Lepus granatensis"
"PC34","Oryctolagus cuniculus"
"PC54","Lepus granatensis"
"PD54","Oryctolagus cuniculus"
"PC63","Oryctolagus cuniculus"
"NB91","Oryctolagus cuniculus"
"PC24","Rattus rattus"
"PC46","Arvicola sapidus"
"PC46","Rattus rattus"
"PB15","Rattus norvegicus"
"NB93","Rattus rattus"
"PC62","Arvicola sapidus"
"PB16","Rattus rattus"
"PD35","Apodemus sylvaticus"
"PD35","Rattus norvegicus"
"PC23","Apodemus sylvaticus"
"PC23","Rattus rattus"
"PC33","Arvicola sapidus"
"PC33","Mus spretus"
"PC33","Rattus rattus"
"NB93","Apodemus sylvaticus"
"NB94","Eliomys quercinus"
"NB94","Microtus duodecimcostatus"
"PC52","Apodemus sylvaticus"
"NB94","Rattus norvegicus"
"PC52","Mus spretus"
"PC52","Rattus norvegicus"
"NB94","Rattus rattus"
"PD44","Rattus norvegicus"
"PD44","Rattus rattus"
"PD53","Arvicola sapidus"
"PD53","Microtus duodecimcostatus"
"PD53","Rattus rattus"
"PD63","Arvicola sapidus"
"PD63","Rattus rattus"
"PB04","Arvicola sapidus"
"PB04","Eliomys quercinus"
"PB04","Microtus duodecimcostatus"
"PB04","Rattus rattus"
"PB15","Apodemus sylvaticus"
"PB15","Rattus rattus"
"PB24","Apodemus sylvaticus"
"PB24","Arvicola sapidus"
"PB24","Rattus rattus"
"PB25","Arvicola sapidus"
"PB25","Eliomys quercinus"
"NB93","Microtus duodecimcostatus"
"PB25","Microtus duodecimcostatus"
"PB25","Rattus rattus"
"NB94","Apodemus sylvaticus"
"PC37","Apodemus sylvaticus"
"PC37","Microtus cabrerae"
"PC37","Microtus duodecimcostatus"
"PC37","Rattus norvegicus"
"PC37","Rattus rattus"
"NB94","Arvicola sapidus"
"PC42","Arvicola sapidus"
"PC42","Rattus norvegicus"
"PC42","Rattus rattus"
"PC44","Apodemus sylvaticus"
"PC44","Rattus norvegicus"
"PC44","Rattus rattus"
"PC45","Apodemus sylvaticus"
"PC45","Rattus norvegicus"
"PC45","Rattus rattus"
"PC47","Apodemus sylvaticus"
"PC47","Arvicola sapidus"
"PC47","Microtus duodecimcostatus"
"PC47","Rattus norvegicus"
"PC47","Rattus rattus"
"NC76","Rattus norvegicus"
"NC76","Rattus rattus"
"PC11","Apodemus sylvaticus"
"PC11","Rattus norvegicus"
"PC11","Rattus rattus"
"PC24","Apodemus sylvaticus"
"PC24","Arvicola sapidus"
"PC24","Rattus norvegicus"
"PC38","Apodemus sylvaticus"
"PC38","Microtus duodecimcostatus"
"PC38","Rattus norvegicus"
"PC38","Rattus rattus"
"PC48","Apodemus sylvaticus"
"PC48","Arvicola sapidus"
"PC48","Rattus norvegicus"
"PC48","Rattus rattus"
"ND57","Rattus norvegicus"
"ND55","Rattus norvegicus"
"ND55","Rattus rattus"
"ND55","Apodemus sylvaticus"
"ND55","Arvicola sapidus"
"ND56","Arvicola sapidus"
"ND56","Apodemus sylvaticus"
"ND70","Microtus duodecimcostatus"
"NC87","Microtus lusitanicus"
"NC86","Microtus duodecimcostatus"
"PC47","Meles meles"
"PB25","Genetta genetta"
"PD53","Vulpes vulpes"
"PB04","Mustela nivalis"
"PB25","Mustela nivalis"
"PC42","Mustela nivalis"
"PC44","Mustela nivalis"
"PC38","Mustela nivalis"
"PC46","Vulpes vulpes"
"PC46","Genetta genetta"
"PC54","Martes foina"
"PC45","Herpestes ichneumon"
"PC44","Vulpes vulpes"
"ND61","Mustela putorius"
"ND61","Herpestes ichneumon"
"PC22","Genetta genetta"
"PC12","Meles meles"
"PC11","Genetta genetta"
"PC11","Herpestes ichneumon"
"NC89","Mustela putorius"
"PC52","Lutra lutra"
"PC52","Genetta genetta"
"PC22","Lutra lutra"
"ND70","Mustela putorius"
"NC59","Martes foina"
"NC69","Vulpes vulpes"
"PD44","Genetta genetta"
"NC59","Meles meles"
"PC25","Martes foina"
"PC47","Vulpes vulpes"
"PC23","Herpestes ichneumon"
"NB88","Vulpes vulpes"
"PC23","Vulpes vulpes"
"PC57","Vulpes vulpes"
"PD45","Vulpes vulpes"
"PD53","Genetta genetta"
"NC18","Meles meles"
"PB04","Mustela putorius"
"PE30","Herpestes ichneumon"
"NB99","Vulpes vulpes"
"PC44","Genetta genetta"
"PC44","Herpestes ichneumon"
"NB87","Genetta genetta"
"PD34","Herpestes ichneumon"
"NB41","Genetta genetta"
"PC33","Lutra lutra"
"PC11","Vulpes vulpes"
"PC11","Lutra lutra"
"NC18","Martes foina"
"NC18","Herpestes ichneumon"
"PC17","Vulpes vulpes"
"PC33","Vulpes vulpes"
"NC18","Vulpes vulpes"
"NB66","Martes foina"
"PC38","Herpestes ichneumon"
"PC22","Sus scrofa"
"NB43","Cervus elaphus"
"NC95","Sus scrofa"
"PE31","Mustela nivalis"
"PE42","Mustela nivalis"
"PD49","Meles meles"
"PE31","Meles meles"
"PE73","Felis silvestris"
"PD49","Martes foina"
"PE31","Genetta genetta"
"PD49","Genetta genetta"
"PE73","Canis lupus"
"PE20","Lutra lutra"
"PE32","Capreolus capreolus"
"PE23","Capreolus capreolus"
"PD49","Dama dama"
"PD59","Dama dama"
"PE73","Dama dama"
"PE73","Capreolus capreolus"
"PE31","Capreolus capreolus"
"PE61","Capreolus capreolus"
"PE30","Sciurus vulgaris"
"PE21","Sciurus vulgaris"
"PE73","Sciurus vulgaris"
"PE41","Eliomys quercinus"
"PE42","Eliomys quercinus"
"PE33","Arvicola sapidus"
"PE00","Arvicola sapidus"
"PD49","Arvicola sapidus"
"NC41","Mustela nivalis"
"NC41","Mus spretus"
"NC51","Microtus cabrerae"
"NE49","Meles meles"
"NF80","Vulpes vulpes"
"PF05","Genetta genetta"
"NE66","Vulpes vulpes"
"NE27","Genetta genetta"
"NE29","Genetta genetta"
"NF30","Genetta genetta"
"NE67","Meles meles"
"NF30","Lutra lutra"
"NE45","Mustela putorius"
"NE76","Martes foina"
"PE41","Meles meles"
"NF33","Genetta genetta"
"NE48","Meles meles"
"NF21","Genetta genetta"
"ND09","Mustela putorius"
"NE29","Vulpes vulpes"
"NB40","Genetta genetta"
