"utm10","centr_x","centr_y","especie","ordem","recente","confirmado"
"ND26",NA,NA,"Lutra lutra",NA,NA,NA
"ND29",NA,NA,"Lutra lutra",NA,NA,NA
"ND33",NA,NA,"Lutra lutra",NA,NA,NA
"ND34",NA,NA,"Lutra lutra",NA,NA,NA
"ND35",NA,NA,"Lutra lutra",NA,NA,NA
"ND38",NA,NA,"Lutra lutra",NA,NA,NA
"ND39",NA,NA,"Lutra lutra",NA,NA,NA
"ND43",NA,NA,"Lutra lutra",NA,NA,NA
"ND44",NA,NA,"Lutra lutra",NA,NA,NA
"ND45",NA,NA,"Lutra lutra",NA,NA,NA
"ND47",NA,NA,"Lutra lutra",NA,NA,NA
"ND48",NA,NA,"Lutra lutra",NA,NA,NA
"ND49",NA,NA,"Lutra lutra",NA,NA,NA
"ND54",NA,NA,"Lutra lutra",NA,NA,NA
"ND55",NA,NA,"Lutra lutra",NA,NA,NA
"ND56",NA,NA,"Lutra lutra",NA,NA,NA
"ND58",NA,NA,"Lutra lutra",NA,NA,NA
"ND59",NA,NA,"Lutra lutra",NA,NA,NA
"ND64",NA,NA,"Lutra lutra",NA,NA,NA
"ND65",NA,NA,"Lutra lutra",NA,NA,NA
"ND66",NA,NA,"Lutra lutra",NA,NA,NA
"ND67",NA,NA,"Lutra lutra",NA,NA,NA
"ND68",NA,NA,"Lutra lutra",NA,NA,NA
"ND69",NA,NA,"Lutra lutra",NA,NA,NA
"ND74",NA,NA,"Lutra lutra",NA,NA,NA
"ND75",NA,NA,"Lutra lutra",NA,NA,NA
"ND78",NA,NA,"Lutra lutra",NA,NA,NA
"ND79",NA,NA,"Lutra lutra",NA,NA,NA
"ND81",NA,NA,"Lutra lutra",NA,NA,NA
"ND84",NA,NA,"Lutra lutra",NA,NA,NA
"ND96",NA,NA,"Lutra lutra",NA,NA,NA
"NE01",NA,NA,"Lutra lutra",NA,NA,NA
"NE11",NA,NA,"Lutra lutra",NA,NA,NA
"NE20",NA,NA,"Lutra lutra",NA,NA,NA
"NE30",NA,NA,"Lutra lutra",NA,NA,NA
"NE40",NA,NA,"Lutra lutra",NA,NA,NA
"NE41",NA,NA,"Lutra lutra",NA,NA,NA
"NE42",NA,NA,"Lutra lutra",NA,NA,NA
"NE50",NA,NA,"Lutra lutra",NA,NA,NA
"NE51",NA,NA,"Lutra lutra",NA,NA,NA
"NE60",NA,NA,"Lutra lutra",NA,NA,NA
"NE61",NA,NA,"Lutra lutra",NA,NA,NA
"PD42",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC43",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC37",NA,NA,"Lutra lutra",NA,NA,NA
"PC37",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC26",NA,NA,"Lutra lutra",NA,NA,NA
"NC93",NA,NA,"Lutra lutra",NA,NA,NA
"NC94",NA,NA,"Lutra lutra",NA,NA,NA
"PC26",NA,NA,"Meles meles",NA,NA,NA
"NB49",NA,NA,"Lutra lutra",NA,NA,NA
"NB67",NA,NA,"Lutra lutra",NA,NA,NA
"PD52",NA,NA,"Lutra lutra",NA,NA,NA
"NB89",NA,NA,"Lutra lutra",NA,NA,NA
"NC80",NA,NA,"Lutra lutra",NA,NA,NA
"NB38",NA,NA,"Lutra lutra",NA,NA,NA
"NC82",NA,NA,"Lutra lutra",NA,NA,NA
"PC06",NA,NA,"Lutra lutra",NA,NA,NA
"PC16",NA,NA,"Lutra lutra",NA,NA,NA
"NF99",NA,NA,"Martes foina",NA,NA,NA
"PC23",NA,NA,"Lutra lutra",NA,NA,NA
"PF37",NA,NA,"Neovison vison",NA,NA,NA
"NE55",NA,NA,"Lutra lutra",NA,NA,NA
"MD80",NA,NA,"Vulpes vulpes",NA,NA,NA
"ND11",NA,NA,"Herpestes ichneumon",NA,NA,NA
"MC86",NA,NA,"Lutra lutra",NA,NA,NA
"MC97",NA,NA,"Lutra lutra",NA,NA,NA
"MC99",NA,NA,"Lutra lutra",NA,NA,NA
"MD60",NA,NA,"Lutra lutra",NA,NA,NA
"MD62",NA,NA,"Lutra lutra",NA,NA,NA
"MD63",NA,NA,"Lutra lutra",NA,NA,NA
"MD65",NA,NA,"Lutra lutra",NA,NA,NA
"MD70",NA,NA,"Lutra lutra",NA,NA,NA
"MD72",NA,NA,"Lutra lutra",NA,NA,NA
"MD73",NA,NA,"Lutra lutra",NA,NA,NA
"MD74",NA,NA,"Lutra lutra",NA,NA,NA
"MD75",NA,NA,"Lutra lutra",NA,NA,NA
"MD76",NA,NA,"Lutra lutra",NA,NA,NA
"MD80",NA,NA,"Lutra lutra",NA,NA,NA
"MD81",NA,NA,"Lutra lutra",NA,NA,NA
"MD82",NA,NA,"Lutra lutra",NA,NA,NA
"MD83",NA,NA,"Lutra lutra",NA,NA,NA
"MD84",NA,NA,"Lutra lutra",NA,NA,NA
"MD85",NA,NA,"Lutra lutra",NA,NA,NA
"MD90",NA,NA,"Lutra lutra",NA,NA,NA
"MD91",NA,NA,"Lutra lutra",NA,NA,NA
"MD92",NA,NA,"Lutra lutra",NA,NA,NA
"MD93",NA,NA,"Lutra lutra",NA,NA,NA
"MD94",NA,NA,"Lutra lutra",NA,NA,NA
"ND05",NA,NA,"Lutra lutra",NA,NA,NA
"ND07",NA,NA,"Lutra lutra",NA,NA,NA
"ND14",NA,NA,"Lutra lutra",NA,NA,NA
"ND15",NA,NA,"Lutra lutra",NA,NA,NA
"ND16",NA,NA,"Lutra lutra",NA,NA,NA
"MD95",NA,NA,"Lutra lutra",NA,NA,NA
"MD96",NA,NA,"Lutra lutra",NA,NA,NA
"MD97",NA,NA,"Lutra lutra",NA,NA,NA
"MD98",NA,NA,"Lutra lutra",NA,NA,NA
"MD99",NA,NA,"Lutra lutra",NA,NA,NA
"NB28",NA,NA,"Lutra lutra",NA,NA,NA
"NC08",NA,NA,"Lutra lutra",NA,NA,NA
"NC23",NA,NA,"Lutra lutra",NA,NA,NA
"NC30",NA,NA,"Lutra lutra",NA,NA,NA
"ND08",NA,NA,"Lutra lutra",NA,NA,NA
"ND13",NA,NA,"Lutra lutra",NA,NA,NA
"ND23",NA,NA,"Lutra lutra",NA,NA,NA
"ND82",NA,NA,"Lutra lutra",NA,NA,NA
"PD02",NA,NA,"Lutra lutra",NA,NA,NA
"PD03",NA,NA,"Lutra lutra",NA,NA,NA
"PD12",NA,NA,"Lutra lutra",NA,NA,NA
"PD13",NA,NA,"Lutra lutra",NA,NA,NA
"PD31",NA,NA,"Lutra lutra",NA,NA,NA
"PD41",NA,NA,"Lutra lutra",NA,NA,NA
"PD42",NA,NA,"Lutra lutra",NA,NA,NA
"PD43",NA,NA,"Lutra lutra",NA,NA,NA
"PD51",NA,NA,"Lutra lutra",NA,NA,NA
"PD53",NA,NA,"Lutra lutra",NA,NA,NA
"PD61",NA,NA,"Lutra lutra",NA,NA,NA
"PD62",NA,NA,"Lutra lutra",NA,NA,NA
"PD72",NA,NA,"Lutra lutra",NA,NA,NA
"PD21",NA,NA,"Lutra lutra",NA,NA,NA
"PD22",NA,NA,"Lutra lutra",NA,NA,NA
"PD23",NA,NA,"Lutra lutra",NA,NA,NA
"PD32",NA,NA,"Lutra lutra",NA,NA,NA
"PD33",NA,NA,"Lutra lutra",NA,NA,NA
"ND85",NA,NA,"Lutra lutra",NA,NA,NA
"ND93",NA,NA,"Lutra lutra",NA,NA,NA
"ND94",NA,NA,"Lutra lutra",NA,NA,NA
"ND95",NA,NA,"Lutra lutra",NA,NA,NA
"PD04",NA,NA,"Lutra lutra",NA,NA,NA
"PD05",NA,NA,"Lutra lutra",NA,NA,NA
"ND76",NA,NA,"Lutra lutra",NA,NA,NA
"ND77",NA,NA,"Lutra lutra",NA,NA,NA
"ND86",NA,NA,"Lutra lutra",NA,NA,NA
"ND87",NA,NA,"Lutra lutra",NA,NA,NA
"ND98",NA,NA,"Lutra lutra",NA,NA,NA
"PD34",NA,NA,"Lutra lutra",NA,NA,NA
"PD35",NA,NA,"Lutra lutra",NA,NA,NA
"PD44",NA,NA,"Lutra lutra",NA,NA,NA
"PD45",NA,NA,"Lutra lutra",NA,NA,NA
"PD54",NA,NA,"Lutra lutra",NA,NA,NA
"PD16",NA,NA,"Lutra lutra",NA,NA,NA
"PD26",NA,NA,"Lutra lutra",NA,NA,NA
"PD36",NA,NA,"Lutra lutra",NA,NA,NA
"PD37",NA,NA,"Lutra lutra",NA,NA,NA
"PD63",NA,NA,"Lutra lutra",NA,NA,NA
"PD06",NA,NA,"Lutra lutra",NA,NA,NA
"PD07",NA,NA,"Lutra lutra",NA,NA,NA
"PD11",NA,NA,"Lutra lutra",NA,NA,NA
"PD17",NA,NA,"Lutra lutra",NA,NA,NA
"PD18",NA,NA,"Lutra lutra",NA,NA,NA
"PD20",NA,NA,"Lutra lutra",NA,NA,NA
"PD27",NA,NA,"Lutra lutra",NA,NA,NA
"PD28",NA,NA,"Lutra lutra",NA,NA,NA
"PD30",NA,NA,"Lutra lutra",NA,NA,NA
"PD40",NA,NA,"Lutra lutra",NA,NA,NA
"PD50",NA,NA,"Lutra lutra",NA,NA,NA
"ND88",NA,NA,"Lutra lutra",NA,NA,NA
"ND91",NA,NA,"Lutra lutra",NA,NA,NA
"NE00",NA,NA,"Lutra lutra",NA,NA,NA
"PD14",NA,NA,"Lutra lutra",NA,NA,NA
"PD15",NA,NA,"Lutra lutra",NA,NA,NA
"PD24",NA,NA,"Lutra lutra",NA,NA,NA
"PD46",NA,NA,"Lutra lutra",NA,NA,NA
"NB68",NA,NA,"Lutra lutra",NA,NA,NA
"NB69",NA,NA,"Lutra lutra",NA,NA,NA
"NB77",NA,NA,"Lutra lutra",NA,NA,NA
"NB78",NA,NA,"Lutra lutra",NA,NA,NA
"NC06",NA,NA,"Lutra lutra",NA,NA,NA
"NC72",NA,NA,"Lutra lutra",NA,NA,NA
"NB48",NA,NA,"Lutra lutra",NA,NA,NA
"NB57",NA,NA,"Lutra lutra",NA,NA,NA
"NB58",NA,NA,"Lutra lutra",NA,NA,NA
"NB59",NA,NA,"Lutra lutra",NA,NA,NA
"NB66",NA,NA,"Lutra lutra",NA,NA,NA
"NB79",NA,NA,"Lutra lutra",NA,NA,NA
"NC85",NA,NA,"Lutra lutra",NA,NA,NA
"NC95",NA,NA,"Lutra lutra",NA,NA,NA
"ND04",NA,NA,"Lutra lutra",NA,NA,NA
"PC04",NA,NA,"Lutra lutra",NA,NA,NA
"PD01",NA,NA,"Lutra lutra",NA,NA,NA
"NC40",NA,NA,"Lutra lutra",NA,NA,NA
"NC56",NA,NA,"Lutra lutra",NA,NA,NA
"NC66",NA,NA,"Lutra lutra",NA,NA,NA
"NC67",NA,NA,"Lutra lutra",NA,NA,NA
"NC70",NA,NA,"Lutra lutra",NA,NA,NA
"NC75",NA,NA,"Lutra lutra",NA,NA,NA
"NC76",NA,NA,"Lutra lutra",NA,NA,NA
"NC33",NA,NA,"Lutra lutra",NA,NA,NA
"NC52",NA,NA,"Lutra lutra",NA,NA,NA
"NC73",NA,NA,"Lutra lutra",NA,NA,NA
"NC74",NA,NA,"Lutra lutra",NA,NA,NA
"NC83",NA,NA,"Lutra lutra",NA,NA,NA
"NB39",NA,NA,"Lutra lutra",NA,NA,NA
"NB47",NA,NA,"Lutra lutra",NA,NA,NA
"NC31",NA,NA,"Lutra lutra",NA,NA,NA
"NC41",NA,NA,"Lutra lutra",NA,NA,NA
"NC62",NA,NA,"Lutra lutra",NA,NA,NA
"NC18",NA,NA,"Lutra lutra",NA,NA,NA
"NC24",NA,NA,"Lutra lutra",NA,NA,NA
"NC53",NA,NA,"Lutra lutra",NA,NA,NA
"NC34",NA,NA,"Lutra lutra",NA,NA,NA
"PC59",NA,NA,"Meles meles",NA,NA,NA
"PC58",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC59",NA,NA,"Martes foina",NA,NA,NA
"PB28",NA,NA,"Genetta genetta",NA,NA,NA
"PC41",NA,NA,"Vulpes vulpes",NA,NA,NA
"PC41",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC41",NA,NA,"Felis silvestris",NA,NA,NA
"PC41",NA,NA,"Genetta genetta",NA,NA,NA
"PC40",NA,NA,"Vulpes vulpes",NA,NA,NA
"PB06",NA,NA,"Mustela putorius",NA,NA,NA
"PB07",NA,NA,"Martes foina",NA,NA,NA
"PB06",NA,NA,"Genetta genetta",NA,NA,NA
"NB63",NA,NA,"Genetta genetta",NA,NA,NA
"NB63",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NB73",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NB64",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NB64",NA,NA,"Mustela putorius",NA,NA,NA
"NB82",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NB82",NA,NA,"Genetta genetta",NA,NA,NA
"PC72",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC73",NA,NA,"Genetta genetta",NA,NA,NA
"PC72",NA,NA,"Genetta genetta",NA,NA,NA
"PC72",NA,NA,"Felis silvestris",NA,NA,NA
"NB92",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NB92",NA,NA,"Martes foina",NA,NA,NA
"NB82",NA,NA,"Martes foina",NA,NA,NA
"NB92",NA,NA,"Genetta genetta",NA,NA,NA
"NB82",NA,NA,"Vulpes vulpes",NA,NA,NA
"PB28",NA,NA,"Crocidura russula",NA,NA,NA
"PB28",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PB28",NA,NA,"Mus spretus",NA,NA,NA
"PB28",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PC40",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"PC40",NA,NA,"Mus spretus",NA,NA,NA
"NB81",NA,NA,"Herpestes ichneumon",NA,NA,NA
"NB81",NA,NA,"Vulpes vulpes",NA,NA,NA
"NB81",NA,NA,"Martes foina",NA,NA,NA
"NB81",NA,NA,"Meles meles",NA,NA,NA
"NB81",NA,NA,"Genetta genetta",NA,NA,NA
"NB81",NA,NA,"Lutra lutra",NA,NA,NA
"NB80",NA,NA,"Martes foina",NA,NA,NA
"NB81",NA,NA,"Mustela nivalis",NA,NA,NA
"NB81",NA,NA,"Sus scrofa",NA,NA,NA
"NB82",NA,NA,"Sus scrofa",NA,NA,NA
"NB80",NA,NA,"Talpa occidentalis",NA,NA,NA
"NB82",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NB80",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NB81",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NB80",NA,NA,"Rattus rattus",NA,NA,NA
"NB80",NA,NA,"Mus spretus",NA,NA,NA
"NB82",NA,NA,"Mus spretus",NA,NA,NA
"MD91",NA,NA,"Meles meles",NA,NA,NA
"PC39",NA,NA,"Dama dama",NA,NA,NA
"MD91",NA,NA,"Sus scrofa",NA,NA,NA
"MD91",NA,NA,"Erinaceus europaeus",NA,NA,NA
"MD91",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC14",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC38",NA,NA,"Cervus elaphus",NA,NA,NA
"NC38",NA,NA,"Sus scrofa",NA,NA,NA
"PC39",NA,NA,"Cervus elaphus",NA,NA,NA
"PC39",NA,NA,"Sus scrofa",NA,NA,NA
"NC36",NA,NA,"Sus scrofa",NA,NA,NA
"NC37",NA,NA,"Sus scrofa",NA,NA,NA
"ND03",NA,NA,"Dama dama",NA,NA,NA
"ND03",NA,NA,"Cervus elaphus",NA,NA,NA
"MD81",NA,NA,"Erinaceus europaeus",NA,NA,NA
"MD73",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PC01",NA,NA,"Lepus granatensis",NA,NA,NA
"ND13",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC36",NA,NA,"Lepus granatensis",NA,NA,NA
"NC37",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PC14",NA,NA,"Lepus granatensis",NA,NA,NA
"MC95",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
NA,NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"PortoSanto",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"Desertas",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"Desertas",NA,NA,"Mus musculus",NA,NA,NA
"MD85",NA,NA,"Meles meles",NA,NA,NA
"NC19",NA,NA,"Crocidura russula",NA,NA,NA
"NC29",NA,NA,"Crocidura russula",NA,NA,NA
"MD85",NA,NA,"Talpa occidentalis",NA,NA,NA
"MD85",NA,NA,"Oryctolagus cuniculus",NA,NA,NA
"NC29",NA,NA,"Apodemus sylvaticus",NA,NA,NA
"NC11",NA,NA,"Arvicola sapidus",NA,NA,NA
"MD85",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NB16",NA,NA,"Mustela nivalis",NA,NA,NA
"NC20",NA,NA,"Crocidura russula",NA,NA,NA
"NB16",NA,NA,"Crocidura russula",NA,NA,NA
"NC20",NA,NA,"Mus spretus",NA,NA,NA
"NC20",NA,NA,"Rattus rattus",NA,NA,NA
"NB19",NA,NA,"Rattus rattus",NA,NA,NA
"NB19",NA,NA,"Mus spretus",NA,NA,NA
"NB29",NA,NA,"Rattus rattus",NA,NA,NA
"NC10",NA,NA,"Mus spretus",NA,NA,NA
"NC10",NA,NA,"Arvicola sapidus",NA,NA,NA
"NC10",NA,NA,"Rattus rattus",NA,NA,NA
"NB16",NA,NA,"Mus spretus",NA,NA,NA
"NB16",NA,NA,"Rattus rattus",NA,NA,NA
"NF34",NA,NA,"Vulpes vulpes",NA,NA,NA
"MC69",NA,NA,"Herpestes ichneumon",NA,NA,NA
"PC72",NA,NA,"Sus scrofa",NA,NA,NA
"NC19",NA,NA,"Dama dama",NA,NA,NA
"NF34",NA,NA,"Erinaceus europaeus",NA,NA,NA
"MD93",NA,NA,"Talpa occidentalis",NA,NA,NA
"MD93",NA,NA,"Crocidura russula",NA,NA,NA
"MD93",NA,NA,"Mus musculus",NA,NA,NA
"MD93",NA,NA,"Rattus norvegicus",NA,NA,NA
"PF07",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ME90",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE59",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF64",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND27",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND08",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF34",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND48",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF44",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PC28",NA,NA,"Sciurus vulgaris",NA,NA,NA
"MD96",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND45",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND66",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND98",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF66",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND71",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF75",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF51",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF96",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE93",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE15",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE49",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND38",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE89",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF63",NA,NA,"Sciurus vulgaris",NA,NA,NA
"MD73",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PE54",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF41",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF76",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF35",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF80",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NG44",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF95",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND09",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF19",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF43",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND49",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE85",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PF05",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND77",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PE06",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE00",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF42",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE24",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE27",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF92",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PF40",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND46",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND79",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PE46",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND56",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND78",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PD35",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PE17",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND58",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PE09",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE67",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE39",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND37",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND06",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PE25",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PE16",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PE35",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE79",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE86",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE34",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PF20",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND97",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PF84",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE02",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE44",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE97",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE60",NA,NA,"Sciurus vulgaris",NA,NA,NA
"MC69",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PE10",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF22",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF68",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND57",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NE20",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF47",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NG40",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF49",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NG80",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NG33",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND39",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND53",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PD09",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF23",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND82",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF45",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND61",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF54",NA,NA,"Sciurus vulgaris",NA,NA,NA
"NF59",NA,NA,"Sciurus vulgaris",NA,NA,NA
"MD84",NA,NA,"Sciurus vulgaris",NA,NA,NA
"ND04",NA,NA,"Sciurus vulgaris",NA,NA,NA
"PC24",NA,NA,"Crocidura russula",NA,NA,NA
"PC46",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PC72",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NB94",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PC52",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PD44",NA,NA,"Crocidura russula",NA,NA,NA
"PD44",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PD53",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PD63",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PB04",NA,NA,"Crocidura russula",NA,NA,NA
"PB04",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NB93",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PB15",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PB24",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PB25",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PC37",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PC37",NA,NA,"Talpa occidentalis",NA,NA,NA
"PC42",NA,NA,"Crocidura russula",NA,NA,NA
"PC42",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PC44",NA,NA,"Crocidura russula",NA,NA,NA
"PC44",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PC45",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PC47",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PC11",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PC24",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PC38",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PC48",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PC48",NA,NA,"Talpa occidentalis",NA,NA,NA
"ND91",NA,NA,"Erinaceus europaeus",NA,NA,NA
"ND57",NA,NA,"Erinaceus europaeus",NA,NA,NA
"ND56",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NC68",NA,NA,"Erinaceus europaeus",NA,NA,NA
"ND80",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NC52",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NC96",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PC05",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PC36",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NC97",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PC35",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NC57",NA,NA,"Erinaceus europaeus",NA,NA,NA
"ND71",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PC19",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NC22",NA,NA,"Erinaceus europaeus",NA,NA,NA
"ND61",NA,NA,"Erinaceus europaeus",NA,NA,NA
"ND70",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NB57",NA,NA,"Erinaceus europaeus",NA,NA,NA
"ND20",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NC72",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PB29",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PC14",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NB78",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PB03",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PC59",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NC69",NA,NA,"Erinaceus europaeus",NA,NA,NA
"PD06",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NB99",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NB12",NA,NA,"Erinaceus europaeus",NA,NA,NA
"NB87",NA,NA,"Erinaceus europaeus",NA,NA,NA
